global_time,trial,frameN,x_mm,y_mm,ball_x_pix,ball_color,move_direct,hit
64.77864940001746,9,-19.160259246826172,-19.160259246826172,159.4613037109375,-91.96924438476562,"""red""","""left""",False
64.79504700002144,9,-20.739246368408203,-20.739246368408203,159.50030517578125,-99.54838256835937,"""red""","""left""",False
64.81181660000584,9,-21.602920532226562,-21.602920532226562,159.4745330810547,-103.6940185546875,"""red""","""left""",False
64.8285255000228,9,-23.37741470336914,-23.37741470336914,159.25787353515625,-112.21159057617187,"""red""","""left""",False
64.84505350000109,9,-24.404483795166016,-24.404483795166016,159.3120574951172,-117.14152221679687,"""red""","""left""",False
64.8617364000238,9,-26.633159637451172,-26.633159637451172,159.54075622558594,-127.83916625976562,"""red""","""left""",False
64.87841220002156,9,-27.76903533935547,-27.76903533935547,159.70973205566406,-133.29136962890624,"""red""","""left""",False
64.89502850000281,9,-30.140460968017578,-30.140460968017578,159.67401123046875,-144.67421264648436,"""red""","""left""",False
64.91193120001117,9,-31.40961456298828,-31.40961456298828,159.78965759277344,-150.76614990234376,"""red""","""left""",False
64.92832560001989,9,-33.816802978515625,-33.816802978515625,160.09706115722656,-162.320654296875,"""red""","""left""",False
64.94522280001547,9,-35.061187744140625,-35.061187744140625,160.3037567138672,-168.293701171875,"""red""","""left""",False
64.96187009999994,9,-37.44103240966797,-37.44103240966797,160.20358276367188,-179.71695556640626,"""red""","""left""",False
64.9784287000075,9,-38.5592041015625,-38.5592041015625,160.06300354003906,-185.08417968749998,"""red""","""left""",False
64.99511980000534,9,-40.818389892578125,-40.818389892578125,159.6484832763672,-195.928271484375,"""red""","""left""",False
65.01186930001131,9,-41.95979309082031,-41.95979309082031,159.4615478515625,-201.4070068359375,"""red""","""left""",False
65.02842900002724,9,-44.36546325683594,-44.36546325683594,159.3685760498047,-212.9542236328125,"""red""","""left""",False
65.04514020000352,9,-45.519264221191406,-45.519264221191406,159.31475830078125,-218.49246826171876,"""red""","""left""",False
65.0618299000198,9,-47.89476013183594,-47.89476013183594,159.20486450195312,-229.89484863281248,"""red""","""left""",False
65.07832620001864,9,-49.04643249511719,-49.04643249511719,159.19732666015625,-235.4228759765625,"""red""","""left""",False
65.0951585000148,9,-51.181007385253906,-51.181007385253906,159.18399047851562,-245.66883544921873,"""red""","""left""",False
65.11194050000631,9,-52.38731384277344,-52.38731384277344,159.1981658935547,-251.4591064453125,"""red""","""left""",False
65.12842440002714,9,-54.51105499267578,-54.51105499267578,158.94345092773438,-261.65306396484374,"""red""","""left""",False
65.14505660001305,9,-55.511985778808594,-55.511985778808594,158.8083953857422,-266.45753173828126,"""red""","""left""",False
65.1617671000131,9,-57.621002197265625,-57.621002197265625,158.83920288085938,-276.580810546875,"""red""","""left""",False
65.17854310001712,9,-58.62641143798828,-58.62641143798828,158.86056518554688,-281.4067749023437,"""red""","""left""",False
65.19505710000522,9,-60.56861114501953,-60.56861114501953,159.05630493164062,-290.7293334960937,"""red""","""left""",False
65.21196340001188,9,-61.50798034667969,-61.50798034667969,159.16973876953125,-295.23830566406247,"""red""","""left""",False
65.22837350002374,9,-63.43476104736328,-63.43476104736328,159.19522094726562,-304.4868530273437,"""red""","""left""",False
65.2451903000183,9,-64.41191101074219,-64.41191101074219,159.1365509033203,-309.1771728515625,"""red""","""left""",False
65.26181460000225,9,-66.37535858154297,-66.37535858154297,158.95425415039062,-318.6017211914062,"""red""","""left""",False
65.27869840001222,9,-67.34419250488281,-67.34419250488281,158.8569793701172,-323.2521240234375,"""red""","""left""",False
65.29508250000072,9,-69.42981719970703,-69.42981719970703,158.66546630859375,-333.26312255859375,"""red""","""left""",False
65.31204920000164,9,-70.44892883300781,-70.44892883300781,158.6267852783203,-338.1548583984375,"""red""","""left""",False
65.32839810001315,9,-72.4189453125,-72.4189453125,158.59556579589844,-347.6109375,"""red""","""left""",False
65.34525440001744,9,-73.46211242675781,-73.46211242675781,158.5304718017578,-352.6181396484375,"""red""","""left""",False
65.3618078000145,9,-75.57756042480469,-75.57756042480469,158.44357299804688,-362.7722900390625,"""red""","""left""",False
65.37851810001303,9,-76.60552978515625,-76.60552978515625,158.47230529785156,-367.70654296875,"""red""","""left""",False
65.39517350000096,9,-78.71381378173828,-78.71381378173828,158.46890258789062,-377.82630615234376,"""red""","""left""",False
65.41195530002005,9,-79.7750244140625,-79.7750244140625,158.51148986816406,-382.9201171875,"""red""","""left""",False
65.42841740002041,9,-81.99234008789062,-81.99234008789062,158.55018615722656,-393.563232421875,"""red""","""left""",False
65.4450623000157,9,-83.15216827392578,-83.15216827392578,158.56039428710938,-399.1304077148437,"""red""","""left""",False
65.461743700027,9,-85.67552185058594,-85.67552185058594,158.47607421875,-411.2425048828125,"""red""","""left""",False
65.47855270002037,9,-86.9936294555664,-86.9936294555664,158.56982421875,-417.5694213867187,"""red""","""left""",False
65.49507040000753,9,-89.4908218383789,-89.4908218383789,158.57363891601562,-429.5559448242187,"""red""","""left""",False
65.51179950000369,9,-90.69654846191406,-90.69654846191406,158.58766174316406,-435.3434326171875,"""red""","""left""",False
65.52837830001954,9,-93.38794708251953,-93.38794708251953,158.59039306640625,-448.26214599609375,"""red""","""left""",False
65.54512310001883,9,-94.74600982666016,-94.74600982666016,158.63978576660156,-454.7808471679687,"""red""","""left""",False
65.56167380002444,9,-97.32842254638672,-97.32842254638672,158.69773864746094,-467.1764282226562,"""red""","""left""",False
65.57842780000647,9,-98.58393096923828,-98.58393096923828,158.64083862304688,-473.20286865234374,"""red""","""left""",False
65.59497230002307,9,-101.35611724853516,-101.35611724853516,158.5502471923828,-486.5093627929687,"""red""","""left""",False
65.61189840000588,9,-102.84325408935547,-102.84325408935547,158.5601806640625,-493.6476196289062,"""red""","""left""",False
65.62817810001434,9,-105.77718353271484,-105.77718353271484,158.50184631347656,-507.7304809570312,"""red""","""left""",False
65.64503670000704,9,-107.23050689697266,-107.23050689697266,158.48974609375,-514.7064331054687,"""red""","""left""",False
65.66178300001775,9,-109.94017791748047,-109.94017791748047,158.53834533691406,-527.7128540039063,"""red""","""left""",False
65.67850790001103,9,-111.2597885131836,-111.2597885131836,158.6127166748047,-534.0469848632812,"""red""","""left""",False
65.69511500000954,9,-113.7828140258789,-113.7828140258789,158.6874542236328,-546.1575073242187,"""red""","""left""",False
65.71167560000322,9,-115.11612701416016,-115.11612701416016,158.6844024658203,-552.5574096679687,"""red""","""left""",False
65.72854560002452,9,-117.94902801513672,-117.94902801513672,158.78358459472656,-566.1553344726562,"""red""","""left""",False
65.74502310002572,9,-119.36795806884766,-119.36795806884766,158.68240356445312,-572.9661987304687,"""red""","""left""",False
65.76176660001511,9,-122.03697967529297,-122.03697967529297,158.29859924316406,-585.7775024414062,"""red""","""left""",False
65.77844730002107,9,-123.36803436279297,-123.36803436279297,158.22592163085938,-592.1665649414062,"""red""","""left""",False
65.79515910000191,9,-125.95447540283203,-125.95447540283203,158.2613983154297,-604.5814819335938,"""red""","""left""",False
65.81136650001281,9,-127.16217803955078,-127.16217803955078,158.259521484375,-610.3784545898437,"""red""","""left""",False
65.82850200001849,9,-129.68280029296875,-129.68280029296875,158.42529296875,-622.47744140625,"""red""","""left""",False
65.84494510001969,9,-130.93032836914062,-130.93032836914062,158.5110321044922,-628.465576171875,"""red""","""left""",False
65.86197990001529,9,-133.2525634765625,-133.2525634765625,158.51551818847656,-639.6123046875,"""red""","""left""",False
65.87834440000006,9,-134.32562255859375,-134.32562255859375,158.53326416015625,-644.7629882812499,"""red""","""left""",False
65.89521820002119,9,-136.56918334960938,-136.56918334960938,158.71475219726562,-655.532080078125,"""red""","""left""",False
65.91172610002104,9,-137.609619140625,-137.609619140625,158.76153564453125,-660.5261718749999,"""red""","""left""",False
65.92859690001933,9,-139.5262451171875,-139.5262451171875,158.90533447265625,-669.7259765625,"""red""","""left""",False
65.94493770002737,9,-140.40737915039062,-140.40737915039062,158.87484741210938,-673.955419921875,"""red""","""left""",False
65.96186630000011,9,-141.2401123046875,-141.2401123046875,158.83677673339844,-677.9525390625,"""red""","""left""",False
65.97833620000165,9,-142.93484497070312,-142.93484497070312,158.7028045654297,-686.087255859375,"""red""","""left""",False
65.99500000002445,9,-143.77401733398438,-143.77401733398438,158.76173400878906,-690.1152832031249,"""red""","""left""",False
66.01169250000385,9,-145.28753662109375,-145.28753662109375,158.6909637451172,-697.3801757812499,"""red""","""left""",False
66.02847260000999,9,-146.025390625,-146.025390625,158.66189575195312,-700.921875,"""red""","""left""",False
66.04516780000995,9,-147.6246337890625,-147.6246337890625,158.9002685546875,-708.5982421875,"""red""","""left""",False
66.06207060001907,9,-148.3721923828125,-148.3721923828125,158.99671936035156,-712.1865234375,"""red""","""left""",False
66.07850660002441,9,-149.80096435546875,-149.80096435546875,158.9194793701172,-719.04462890625,"""red""","""left""",False
66.09521820000373,9,-150.4874267578125,-150.4874267578125,158.84523010253906,-722.3396484374999,"""red""","""left""",False
66.1117941000266,9,-151.7513427734375,-151.7513427734375,158.73294067382812,-728.4064453125,"""red""","""left""",False
